campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Bom Jesus da Lapa,Chamada Pública PNAE,https://www.ifbaiano.edu.br/unidades/lapa/2025/06/18/chamada-publica-pnae-5/,2025-06-18,10:03,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2025/06/1536-Captura-de-tela-2025-06-18-095439.webp
Bom Jesus da Lapa,Chamada Pública PNAE,https://www.ifbaiano.edu.br/unidades/lapa/2025/06/17/chamada-publica-pnae-4/,2025-06-17,16:08,1,,
Bom Jesus da Lapa,Visita Técnica Proporciona Aprendizado Prático a Estudantes de Agricultura no Semiárido Baiano,https://www.ifbaiano.edu.br/unidades/lapa/2025/06/13/visita-tecnica-proporciona-aprendizado-pratico-a-estudantes-de-agricultura-no-semiarido-baiano/,2025-06-13,11:06,2,,https://www.ifbaiano.edu.br/unidades/lapa/files/2025/06/3395-WhatsApp-Image-2025-06-03-at-10.37.08-1.webp
Bom Jesus da Lapa,"EDITAL INTERNO nº 19 /2025, de 3 de junho de 2025-SELEÇÃO DE ESTUDANTES DE NÍVEL MÉDIO PARA A REALIZAÇÃO DE ESTÁGIO CURRICULAR OBRIGATÓRIONO",https://www.ifbaiano.edu.br/unidades/lapa/2025/06/03/edital-interno-no-19-2025-de-3-de-junho-de-2025-selecao-de-estudantes-de-nivel-medio-para-a-realizacao-de-estagio-curricular-obrigatoriono/,2025-06-03,17:19,1,,
Bom Jesus da Lapa,I Simpósio de Produção Animal do IF Baiano Campus Bom Jesus da Lapa,https://www.ifbaiano.edu.br/unidades/lapa/2025/05/29/i-simposio-de-producao-animal-do-if-baiano-campus-bom-jesus-da-lapa/,2025-05-29,10:56,1,,
Bom Jesus da Lapa,Vagas no Curso de Pós-graduação Lato Sensu em Inovação Social com Ênfase em Economia Solidária e Agroecologia – Maio 2025,https://www.ifbaiano.edu.br/unidades/lapa/2025/05/26/vagas-no-curso-de-pos-graduacao-lato-sensu-em-inovacao-social-com-enfase-em-economia-solidaria-e-agroecologia-maio-2025/,2025-05-26,15:46,1,O Campus Bom Jesus da Lapa torna público o edital do curso de pós-graduação em Inovação Social com Ênfase em Economia Solidária e Agroecologia.,
Bom Jesus da Lapa,"Processo Seletivo para Ingresso de Estudantes nos Cursos de Qualificação Profissional, na Modalidade de Formação Inicial e/ou Continuada – FIC – Campus Bom Jesus da Lapa – Maio 2025",https://www.ifbaiano.edu.br/unidades/lapa/2025/05/16/processo-seletivo-para-ingresso-de-estudantes-nos-cursos-de-qualificacao-profissional-na-modalidade-de-formacao-inicial-e-ou-continuada-fic-campus-bom-jesus-da-lapa-maio/,2025-05-16,13:41,1,,
Bom Jesus da Lapa,HOMOLOGAÇÃO DAS INSCRIÇÕES PUBLICADA &#8211; PAISE 2025,https://www.ifbaiano.edu.br/unidades/lapa/2025/05/08/homologacao-das-inscricoes-publicada-paise-2025/,2025-05-08,16:19,1,,
Bom Jesus da Lapa,"EDITAL Nº 11/2025 – PROCESSO SELETIVO DE VAGAS REMANESCENTES PARA INGRESSO DE ESTUDANTES NOS CURSOS DA EDUCAÇÃO PROFISSIONAL TÉCNICA DE NÍVEL MÉDIO, NA FORMA SUBSEQUENTE AO ENSINO MÉDIO – MODALIDADE EaD – ANO LETIVO 2025",https://www.ifbaiano.edu.br/unidades/lapa/2025/03/14/edital-no-11-2025-processo-seletivo-de-vagas-remanescentes-para-ingresso-de-estudantes-nos-cursos-da-educacao-profissional-tecnica-de-nivel-medio-na-forma-subsequente-ao-ensino-medio/,2025-03-14,10:13,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2025/03/5973-CARD-vagas-remanescente-cursos-EAD.webp
Bom Jesus da Lapa,SELEÇÃO DE CANDIDATOS(AS) PARA O CURSO  DE GRADUAÇÃO EM ENGENHARIA AGRONÔMICA – CAMPUS BOM JESUS DA LAPA,https://www.ifbaiano.edu.br/unidades/lapa/2025/01/15/selecao-de-candidatosas-para-o-curso-de-graduacao-em-engenharia-agronomica-campus-bom-jesus-da-lapa/,2025-01-15,10:20,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2025/01/WhatsApp-Image-2025-01-09-at-11.23.54-1.jpeg
Bom Jesus da Lapa,"O IF Baiano, Campus Bom Jesus da Lapa, acaba de lançar o edital do Processo Seletivo 2025! São 120 vagas disponíveis para os cursos técnicos subsequentes ao ensino médio na modalidade EaD.",https://www.ifbaiano.edu.br/unidades/lapa/2024/12/12/o-if-baiano-campus-bom-jesus-da-lapa-acaba-de-lancar-o-edital-do-processo-seletivo-2025-sao-120-vagas-disponiveis-para-os-cursos-tecnicos-subsequentes-ao-ensino-medio-na-modalidade-ead/,2024-12-12,10:48,1,,
Bom Jesus da Lapa,Fortalecendo Laços: IF Baiano de Bom Jesus da Lapa dialoga sobre educação e futuro no Colégio Anísio Honorato Godoy,https://www.ifbaiano.edu.br/unidades/lapa/2024/11/06/fortalecendo-lacos-if-baiano-de-bom-jesus-da-lapa-dialoga-sobre-educacao-e-futuro-no-colegio-anisio-honorato-godoy/,2024-11-06,11:50,1,"Representantes do IF Baiano &#8211; Campus Bom Jesus da Lapa participaram, no dia 5 de novembro, de um evento no Colégio Anísio Honorato Godoy, em Serra do Ramalho.As servidoras Cyntia Layane e Valdin...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/11/WhatsApp-Image-2024-11-06-at-11.11.36.jpeg
Bom Jesus da Lapa,Roda de conversa &#8220;Café com Justiça&#8221; no Programa Mulheres Mil.,https://www.ifbaiano.edu.br/unidades/lapa/2024/10/15/roda-de-conversa-cafe-com-justica-no-programa-mulheres-mil/,2024-10-15,11:28,1,"O Campus Bom Jesus da Lapa desenvolve, desde setembro de 2024, o Curso de Operadora de Computador, no âmbito do Programa Mulheres Mil. A proposta é organizada em torno de um núcleo de disciplinas que ...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/10/WhatsApp-Image-2024-10-11-at-10.07.38.jpeg
Bom Jesus da Lapa,O IF Baiano Campus Bom Jesus da Lapa está ofertando 120 vagas em Cursos Técnicos Integrados ao Ensino Médio Presenciais.,https://www.ifbaiano.edu.br/unidades/lapa/2024/10/09/o-if-baiano-campus-bom-jesus-da-lapa-esta-ofertando-120-vagas-em-cursos-tecnicos-integrados-ao-ensino-medio-presenciais/,2024-10-09,14:33,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/10/WhatsApp-Image-2024-10-03-at-14.01.30.jpeg
