campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Governador Mangabeira,📢 PAISE 2025: Divulgação da Lista de Estudantes Pré-selecionados,https://www.ifbaiano.edu.br/unidades/gmb/2025/04/15/publicacao-dos-editais-da-politica-de-assistencia-estudantil-2025/,2025-04-15,10:53,1,A Comissão Local de Assistência Estudantil (CLAE) informam que a lista de estudantes pré-selecionados(as) para o Programa de Assistência e Inclusão Social do Estudante (PAISE) 2025 já está disponível.,https://www.ifbaiano.edu.br/unidades/gmb/files/2019/11/thumb-noticia-campi-2019-1.jpg
Governador Mangabeira,IF Baiano – Campus Governador Mangabeira realiza Painel Consultivo com a comunidade externa para planejamento de novos cursos,https://www.ifbaiano.edu.br/unidades/gmb/2025/04/13/if-baiano-campus-governador-mangabeira-realiza-painel-consultivo-com-a-comunidade-externa-para-planejamento-de-novos-cursos/,2025-04-13,19:45,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2025/04/3762-WhatsApp-Image-2025-04-12-at-12.30.39.webp
Governador Mangabeira,Ingresso de Estudantes 2025– Cursos Superiores,https://www.ifbaiano.edu.br/unidades/gmb/2025/02/13/processo-seletivo-2025-curso-superior/,2025-02-13,16:40,1,Campus Governador Mangabeira oferta mais de 20 vagas para o curso Tecnologia em Agroindústria,
Governador Mangabeira,IF Baiano &#8211; Campus Governador Mangabeira Oferece Curso pelo Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/gmb/2025/01/20/if-baiano-campus-governador-mangabeira-abre-inscricoes-para-curso-no-ambito-do-programa-mulheres-mil/,2025-01-20,16:49,1,Oportunidade de Capacitação Profissional Gratuita no IF Baiano – Campus Governador Mangabeira,https://www.ifbaiano.edu.br/unidades/gmb/files/2025/01/3482-Mulheres-Mil-2.webp
Governador Mangabeira,Seleção Interna para Cadastro Reserva de Profissionais de Apoio e Professores Formadores – Programa Mulheres Mil (IF Baiano),https://www.ifbaiano.edu.br/unidades/gmb/2024/12/23/selecao-interna-para-cadastro-reserva-de-profissionais-de-apoio-e-professores-formadores-programa-mulheres-mil-if-baiano/,2024-12-23,15:04,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2024/12/capa-edital-mulheres-mil-selecao-de-profissionais-1.png
Governador Mangabeira,ESTUDO DE DEMANDA IF BAIANO 2024 &#8211; 2025/CAMPUS GOVERNADOR MANGABEIRA (GMB),https://www.ifbaiano.edu.br/unidades/gmb/2024/12/13/estudo-de-demanda-if-baiano-2024-2025-campus-governador-mangabeira-gmb/,2024-12-13,13:37,1,,
Governador Mangabeira,Abertas as inscrições para seleção de estagiários no IF Baiano – Campus Governador Mangabeira,https://www.ifbaiano.edu.br/unidades/gmb/2024/12/05/abertas-as-inscricoes-para-selecao-de-estagiarios-no-if-baiano-campus-governador-mangabeira/,2024-12-05,14:15,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2024/12/banner-edital-estagio.png
Governador Mangabeira,CERTIFICAÇÃO TÉCNICA DE GABINETE – IF BAIANO CAMPUS GOVERNADOR MANGABEIRA,https://www.ifbaiano.edu.br/unidades/gmb/2024/12/03/certificacao-tecnica-de-gabinete-if-baiano-campus-governador-mangabeira-3/,2024-12-03,10:00,1,"O IF Baiano, Campus Governador Mangabeira, convida os discentes dos cursos Integrado, Subsequente e Proeja para a cerimônia de certificação técnica, no dia 17 de dezembro de 2024. O evento solene acon...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/12/CERTIFICACAO-TECNICA-9.png
Governador Mangabeira,1ª Ação do Projeto de Extensão “Histórias Esquecidas” é realizada no Colégio Estadual Rômulo Galvão,https://www.ifbaiano.edu.br/unidades/gmb/2024/11/29/1a-acao-do-projeto-de-extensao-historias-esquecidas-e-realizada-no-colegio-estadual-romulo-galvao/,2024-11-29,14:12,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2024/11/WhatsApp-Image-2024-11-29-at-12.25.30.jpeg
Governador Mangabeira,O Instituto Federal Baiano &#8211; Campus Governador Mangabeira lança Edital de Seleção para Propostas de Cursos de Formação Continuada,https://www.ifbaiano.edu.br/unidades/gmb/2024/11/12/o-instituto-federal-baiano-campus-governador-mangabeira-lanca-edital-de-selecao-para-propostas-de-cursos-de-formacao-continuada/,2024-11-12,15:38,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2024/11/Banner-edital.png
Governador Mangabeira,IF Baiano na Expo Cruz 2024: Educação Técnica e Sustentabilidade em Foco,https://www.ifbaiano.edu.br/unidades/gmb/2024/09/23/if-baiano-na-expo-cruz-2024-educacao-tecnica-e-sustentabilidade-em-foco/,2024-09-23,20:21,1,"Instituto Federal Baiano (IF Baiano) – campus Governador Mangabeira esteve presente na Expo Cruz 2024, com um Stand para apresentação da Instituição e de seu Processo Seletivo para Ingresso de Estudan...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/09/WhatsApp-Image-2024-09-19-at-10.04.25-2.jpeg
Governador Mangabeira,"Educação antirracista: IF Baiano participa do XIII COPENE, evento que reúne pesquisadores negros de todo o país",https://www.ifbaiano.edu.br/unidades/gmb/2024/09/17/educacao-antirracista-if-baiano-participa-do-xiii-copene-evento-que-reune-pesquisadores-negros-de-todo-o-pais/,2024-09-17,16:54,3,"O IF Baiano esteve presente no XIII Congresso Brasileiro de Pesquisadores/as Negros/as (COPENE), que ocorreu em Belém-PA, entre os dias 9 e 13 de setembro, em formato presencial. Representando os Núcl...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/04/WhatsApp-Image-2024-04-25-at-10.25.26-3.jpeg
Governador Mangabeira,PROCESSO SELETIVO 2025: Campus Governador Mangabeira,https://www.ifbaiano.edu.br/unidades/gmb/2024/09/12/processo-seletivo-2025/,2024-09-12,15:55,1,Mais de 950 vagas são ofertadas no IF Baiano – Campus Governador Mangabeira,https://www.ifbaiano.edu.br/unidades/gmb/files/2024/09/1080-Redes-Sociais-4.png
Governador Mangabeira,"RESULTADO FINAL: Núcleo Permanente de Pessoal Docente  do IF Baiano &#8211; Campus Governador Mangabeira, biênio 2024-2026",https://www.ifbaiano.edu.br/unidades/gmb/2024/08/19/processo-eleitoral-para-escolha-de-integrantes-do-nucleo-permanente-de-pessoal-docente-do-instituto-federal-de-educacao-ciencia-e-tecnologia-baiano-campus-governador-mangabeira/,2024-08-19,18:30,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO (IF BAIANO) CAMPUS Governador Mangabeira, no uso de suas atribuições delegadas pela Portaria no 277 de 18 de março de 202...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/08/CERTIFICACAO-TECNICA-3.png
Governador Mangabeira,IF Baiano e ADAB Realizam Ação Educativa sobre Monilíase do Cacaueiro no Recôncavo Baiano,https://www.ifbaiano.edu.br/unidades/gmb/2024/08/15/if-baiano-e-adab-realizam-acao-educativa-sobre-moniliase-do-cacaueiro-no-reconcavo-baiano/,2024-08-15,15:10,1,"O IF Baiano Campus Governador Mangabeira recebeu na manhã de hoje, 15/08, a Agência de Defesa Agropecuária da Bahia &#8211; ADAB -Território Recôncavo que realizou a Ação educativa da Monilíase do Cac...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/07/WhatsApp-Image-2024-07-10-at-08.37.54.jpeg
Governador Mangabeira,PAÍSE 2024: LISTA FINAL DOS CONTEMPLADOS,https://www.ifbaiano.edu.br/unidades/gmb/2024/07/31/acesse-o-edital-do-paise-2024-e-descubra-os-auxilios-disponiveis-no-if-baiano-campos-governador-mangabeira/,2024-07-31,13:59,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2021/11/DDD.png
Governador Mangabeira,"Oportunidades Imperdíveis para Estudantes do IF Baiano Campus Governador Mangabeira: PROPAC, PINCEL e PAE",https://www.ifbaiano.edu.br/unidades/gmb/2024/07/31/oportunidades-imperdiveis-para-estudantes-do-if-baiano-campus-governador-mangabeira-propac-pincel-e-pae/,2024-07-31,13:29,1,"Temos notícias empolgantes que podem fazer uma grande diferença na sua jornada acadêmica e pessoal. Os novos programas PROPAC, PINCEL e PAE estão oficialmente abertos e prontos para apoiar você de div...",https://www.ifbaiano.edu.br/unidades/gmb/files/2019/10/befunky_governador_mangabeira.jpg.jpg
Governador Mangabeira,IF Baiano &#8211; Governador Mangabeira: Convite para a Certificação Técnica,https://www.ifbaiano.edu.br/unidades/gmb/2024/07/25/if-baiano-governador-mangabeira-convite-para-a-certificacao-tecnica/,2024-07-25,09:10,1,"O IF Baiano, Campus Governador Mangabeira, convida os discentes dos cursos Integrado, Subsequente e Proeja para a cerimônia de certificação técnica, no dia 07 de agosto de 2024. O evento solene aconte...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/07/CERTIFICACAO-TECNICA-3.png
Governador Mangabeira,Pesquisa do IF Baiano sobre Tomates Grape Contribui para o Ensino e Extensão Agrícola,https://www.ifbaiano.edu.br/unidades/gmb/2024/07/12/pesquisa-do-if-baiano-sobre-tomates-grape-contribui-para-o-ensino-e-extensao-agricola/,2024-07-12,15:11,1,"Resultados de pesquisa desenvolvida em unidade didática-experimental do Instituto Federal Baiano, campus Governador Mangabeira é publicada na revista Horticultura Brasileira. A área foi montada com ob...",https://www.ifbaiano.edu.br/unidades/gmb/files/2024/07/WhatsApp-Image-2024-07-10-at-08.37.44-2.jpeg
