campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Reitoria,IF Baiano promove III Aulão de Extensão em parceria com o Pro-SEMEIA em Teixeira de Freitas,https://ifbaiano.edu.br/portal/blog/if-baiano-promove-iii-aulao-de-extensao-em-parceria-com-o-pro-semeia-em-teixeira-de-freitas/,2026-06-02,08:00,1,"Evento acontece nos dias 12 e 13 de junho e tem como público-alvo juventude rural, mulheres do campo e comunidade acadêmica",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/3095-capa_iii_aulao_extensao_3.webp
Reitoria,"Consup recebe candidaturas para eleições de novos membros, nos dias 08 e 09",https://ifbaiano.edu.br/portal/blog/nos-dias-08-e-09-de-junho-o-consup-recebe-candidaturas-para-eleicoes-de-novos-membros/,2026-06-01,19:41,1,As inscrições ocorrerão nos dias 08 e 09 de junho; a votação está prevista para 08 de julho,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/7634-Eleicoes-consup-2026.webp
Reitoria,IF Baiano recebe inscrições para candidatura às Comissões Próprias de Avaliação dos campi do biênio 2026-2028,https://ifbaiano.edu.br/portal/blog/if-baiano-recebe-inscricoes-para-candidatura-as-comissoes-proprias-de-avaliacao-dos-campi-do-bienio-2026-2028/,2026-05-29,09:05,1,"As inscrições vão até o dia 08 de junho, com votação prevista para o mês de julho",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/6272-eleicoes-cpa.webp
Reitoria,"IF Baiano abre seleção para estágios remunerados nos campi Bom Jesus da Lapa, Guanambi e Senhor do Bonfim",https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-estagios-remunerados-nos-campi-bom-jesus-da-lapa-guanambi-e-senhor-do-bonfim/,2026-05-28,16:30,4,"O Instituto Federal Baiano (IF Baiano) publicou três editais para seleção de estagiários nos campi Bom Jesus da Lapa, Guanambi e Senhor do Bonfim. As oportunidades são destinadas a estudantes de nívei...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/6593-vagas-para-estagiario.webp
Reitoria,IF Baiano oferta vagas para professor substituto em três campi,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-professores-substitutos-aee/,2026-05-26,10:12,2,"Ao todo, são quatro vagas, uma para a área de Geografia e as outras três para Atendimento Educacional Especializado",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/9096-if-baiano-abre-selecao-professores-substitutos-aee.webp
Reitoria,IF Baiano levará conhecimentos do campo à 54ª Exposição Agropecuária de Itapetinga,https://ifbaiano.edu.br/portal/blog/if-baiano-levara-conhecimentos-do-campo-a-54a-exposicao-agropecuaria-de-itapetinga/,2026-05-15,10:06,1,Participação do Instituto no evento será de 20 e 23 de maio,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/0101-expo-itapetinga-ifbaiano.webp
Reitoria,IF Baiano seleciona professores substitutos em cinco campi,https://ifbaiano.edu.br/portal/blog/if-baiano-seleciona-professores-substitutos-para-os-campi-itapetinga-guanambi-e-senhor-do-bonfim/,2026-05-13,11:59,2,"As vagas são para as unidades Governador Mangabeira, Itapetinga, Guanambi, Senhor do Bonfim e Uruçuca  O Instituto Federal de Educação, Ciência e Tecnologia Baiano  (IF Baiano) está com processos sele...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0566-docente-substituto.webp
Reitoria,Vagas abertas para pós-graduação com ênfase em cacau e chocolate no Campus Uruçuca,https://ifbaiano.edu.br/portal/blog/vagas-abertas-para-pos-graduacao-com-enfase-em-cacau-e-chocolate-no-campus-urucuca/,2026-05-13,10:04,1,Curso de especialização é oferecido na modalidade EaD com possibilidade de atividades presenciais.,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/7462-pos-graduacao-cacau-chocolate-ifbaiano.webp
Reitoria,UFVJM em parceria com o IF Baiano abre inscrições para seleção de servidores em programa de pós-graduação em Produção Vegetal,https://ifbaiano.edu.br/portal/blog/ufvjm-em-parceria-com-o-if-baiano-abre-inscricoes-para-selecao-de-servidores-em-programa-de-pos-graduacao/,2026-05-12,15:03,1,"Ao todo, são 25 vagas para Mestrado e Doutorado Acadêmico em Produção Vegetal; inscrições começam na próxima sexta-feira (15)",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/8968-Mestrado-e-doutorado-em-producao-vegetal.webp
Reitoria,IF Baiano abre seleção para professor substituto de Geografia em Guanambi,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-de-geografia-em-guanambi/,2026-05-11,12:43,1,"O Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF Baiano) publicou o Edital nº 94/2026 para contratação de professor substituto de Geografia no Campus Guanambi. As inscrições serão real...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0566-docente-substituto.webp
