campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Senhor do Bonfim,Matrícula de 1ª Chamada e Lista de Espera para cursos Superiores em Administração e Licenciatura em Química,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/29/matricula-de-1a-chamada-e-lista-de-espera-para-cursos-superiores-em-administracao-e-licenciatura-em-quimica/,2025-12-29,13:36,1,Acesse a 1ª Chamada e Lista de Espera no Edital abaixo:,
Senhor do Bonfim,Programa Mulheres Mil &#8211; Seleção de Candidatas para o Curso de Formação Inicial em Salgadeira na Modalidade Presencial: Lista de Inscrições Homologadas!,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/22/programa-mulheres-mil-processo-de-inscricao-e-selecao-de-bolsa-formacao-para-candidatas-ao-curso-deformacao-inicial-formacao-em-salgadeira-modalidade-presencial/,2025-12-22,08:46,1,,https://www.ifbaiano.edu.br/unidades/bonfim/files/2025/03/2639-Producao-e-processamento-de-geleias.webp
Senhor do Bonfim,ATENÇÃO!! Candidatos dos Cursos EAD,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/17/atencao-candidatos-dos-cursos-ead/,2025-12-17,14:49,1,,
Senhor do Bonfim,ATENÇÃO!! Candidatos dos Cursos Presenciais Integrados e Subsequentes: Pré-Matrículas e Matrículas,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/17/atencao-candidatos-dos-cursos-integrados-e-subsequentes/,2025-12-17,14:46,1,"ATENÇÃO: A pré-matrícula serve como confirmação da cota pretendida. Não realizando essa ação, o candidato será deslocado para a concorrência geral, podendo assim sair da lista de aprovados e ir para a...",
Senhor do Bonfim,Calendário de Pré-Matrícula e Matrícula dos Cursos Técnicos Integrado e Subsequente,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/16/calendario-de-matricula-dos-cursos-tecnicos-integrado-e-subsequente/,2025-12-16,18:55,1,,https://www.ifbaiano.edu.br/unidades/bonfim/files/2025/12/9663-IMG-20251216-WA0015.webp
Senhor do Bonfim,Processo Seletivo para Monitorias Remunerada e Voluntária: 2ª Retificação do Edital nº 64/2025,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/09/processo-seletivo-para-monitorias-remunerada-e-voluntaria-homologacao-de-inscricoes/,2025-12-09,20:03,1,,
Senhor do Bonfim,Nota sobre divulgação do resultado final PROSEL Integrado 2026,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/05/nota-sobre-divulgacao-do-resultado-final-prosel-integrado-2026/,2025-12-05,21:02,1,"Por motivo de força maior, a publicação do resultado final Edital N° 54 de 27 de agosto de 2025, Cursos Integrados, previsto para o dia 05/12, ocorrerá em nova data a ser publicada no site do Campus.",
Senhor do Bonfim,Resultado Preliminar dos Cursos Integrados &#8211; Ingresso 2026,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/03/resultado-preliminar-dos-cursos-integrados-ingresso-2026/,2025-12-03,08:01,1,,
Senhor do Bonfim,Edital 66.2025 &#8211; Convocação para Prova Escrita Cursos Superiores em Administração (bacharelado) e Licenciatura em Química &#8211; Ingresso em 2026.1,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/02/edital-66-2025-convocacao-para-prova-escrita-cursos-superiores-em-administracao-bacharelado-e-licenciatura-em-quimica-ingresso-em-2026-1/,2025-12-02,18:49,1,,
Senhor do Bonfim,Aviso aos Candidatos dos Cursos Subsequentes EAD,https://www.ifbaiano.edu.br/unidades/bonfim/2025/12/01/aviso-aos-candidatos-dos-cursos-subsequentes-ead/,2025-12-01,15:34,1,,
Senhor do Bonfim,O genocídio do Negro no Brasil: lutas e resistência é o tema do VIII Novembro Negro no Campus Senhor do Bonfim &#8211; 24 a 27 de novembro,https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/24/o-genocidio-do-negro-no-brasil-lutas-e-resistencia-e-o-tema-do-vii-novembro-negro-no-campus-senhor-do-bonfim-de-24-a-27-de-novembro/,2025-11-24,11:38,1,"Em comemoração ao Dia da Consciência Negra, o IF Baiano &#8211; Campus Senhor do Bonfim realizará de 24 a 27 de novembro o VIII Novembro Negro com a temática “O genocídio do Negro no Brasil: lutas e r...",https://www.ifbaiano.edu.br/unidades/bonfim/files/2025/11/3202-VIII-NOVEMBRO-NEGRO-CAMPUS-SENHOR-DO-BONFIM.webp
Senhor do Bonfim,Processo Seletivo para Monitorias Remunerada e Voluntária &#8211; Vagas para Ensinos Médio e Superior. Inscrições de 26/11 a 07/12,https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/21/processo-seletivo-para-monitorias-remunerada-e-voluntaria-vagas-para-ensinos-medio-e-superior-inscricoes-de-26-11-a-07-12/,2025-11-21,23:38,1,,
Senhor do Bonfim,3ª Retificação do Edital nº 56 &#8211; Inscrições para cursos de graduação em Administração e Química,https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/14/2a-retificacao-do-edital-no-56-inscricoes-para-cursos-de-graduacao-em-administracao-e-quimica/,2025-11-14,21:12,1,"Para acessar o link, clique Aqui",
Senhor do Bonfim,"Resultado Parcial do Edital de Reopção de Curso, Transferência Interna e Externa, Matrícula Especial, Ingresso como Portador de Diploma e Reintegração para o Semestre 2025.1 &#8211; Cursos de Licenciaturas em Ciências Agrárias e Ciências da Computação",https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/07/edital-de-reopcao-de-curso-transferencia-interna-e-externa-matricula-especialingresso-como-portador-de-diploma-e-reintegracao-para-o-semestre-2025-1-de-lca-lcc/,2025-11-07,18:43,1,"O DIRETOR-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUSSENHOR DO BONFIM, no uso de suas atribuições legais conferidas pela Portaria de Pessoal n° 283 de18/03/2022, publi...",
Senhor do Bonfim,Pregão Eletrônico nº 7/2025 &#8211; aquisição de instrumentos musicais e equipamentos de som para o Campus Senhor do Bonfim,https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/06/pregao-eletronico-no-7-2025-aquisicao-de-instrumentos-musicais-e-equipamentos-de-som-para-o-campus-senhor-do-bonfim/,2025-11-06,20:09,1,"O objeto da presente licitação é aquisição de instrumentos musicais e equipamentos de som para o Instituto Federal de Educação, Ciência e Tecnologia Baiano &#8211; Campus Senhor do Bonfim conforme con...",
Senhor do Bonfim,Processo Seletivo para cursos Técnicos subsequentes ao Ensino Médio: 2ª retificação do Edital nº 53/2025,https://www.ifbaiano.edu.br/unidades/bonfim/2025/11/04/processo-seletivo-para-cursos-tecnicos-subsequentes-ao-ensino-medio-2a-retificacao-do-edital-no-53-2025/,2025-11-04,22:08,1,,
Senhor do Bonfim,Homologação de Inscrições para Professor Formador do curso de Salgadeiras do Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/bonfim/2025/10/31/processo-seletivo-para-preenchimento-de-vagas-remanescentes-para-professor-formador-do-programa-mulheres-mil-referente-ao-curso-de-formacao-inicial-e-continuada-fic-em-salgadeiras/,2025-10-31,16:01,1,Apresentação,
